08-10-24 09:33,  40.610001
08-10-24 09:34,  42.549999
08-10-24 09:35,  44.639999
08-10-24 09:36,  46.849998
08-10-24 09:37,  49.18
08-10-24 09:38,  51.619999
08-10-24 09:39,  54.139999
08-10-24 09:40,  56.720001
08-10-24 09:41,  59.369999
08-10-24 09:42,  62.049999
08-10-24 09:43,  64.589996
08-10-24 09:44,  67.489998
08-10-24 09:45,  70.230003
08-10-24 09:46,  72.589996
08-10-24 09:47,  75.650002
08-10-24 09:48,  78.370003
08-10-24 09:49,  81
08-10-24 09:50,  83.599998
08-10-24 09:51,  86.169998
08-10-24 09:52,  88.690002
08-10-24 09:53,  90.949997
08-10-24 09:54,  93.510002
08-10-24 09:55,  95.82
08-10-24 09:56,  97.970001
08-10-24 09:57,  98.309998
08-10-24 09:58,  98.290001
08-10-24 09:59,  98.470001
08-10-24 10:00,  99.330002
08-10-24 10:01,  100.370003
08-10-24 10:02,  101.519997
08-10-24 10:03,  102.75
08-10-24 10:04,  104.220001
08-10-24 10:05,  105.660004
08-10-24 10:06,  107
08-10-24 10:07,  108.290001
08-10-24 10:08,  109.660004
08-10-24 10:09,  111.040001
08-10-24 10:10,  112.449997
08-10-24 10:11,  113.919998
08-10-24 10:12,  115.370003
08-10-24 10:13,  116.809998
08-10-24 10:14,  118.220001
08-10-24 10:15,  119.620003
08-10-24 10:16,  120.940002
08-10-24 10:17,  122.25
08-10-24 10:18,  123.510002
08-10-24 10:19,  124.75
08-10-24 10:20,  125.940002
08-10-24 10:21,  127.089996
08-10-24 10:22,  128.149994
08-10-24 10:23,  129.139999
08-10-24 10:24,  130
08-10-24 10:25,  130.729996
08-10-24 10:26,  131.300003
08-10-24 10:27,  131.75
08-10-24 10:28,  132.100006
08-10-24 10:29,  132.300003
08-10-24 10:30,  132.399994
08-10-24 10:31,  132.399994
08-10-24 10:32,  132.309998
08-10-24 10:33,  132.190002
08-10-24 10:34,  132.009995
08-10-24 10:35,  131.779999
08-10-24 10:36,  131.539993
08-10-24 10:37,  131.300003
08-10-24 10:38,  131.050003
08-10-24 10:39,  130.820007
08-10-24 10:40,  130.570007
08-10-24 10:41,  130.369995
08-10-24 10:42,  130.160004
08-10-24 10:43,  129.979996
08-10-24 10:44,  129.839996
08-10-24 10:45,  129.729996
08-10-24 10:46,  129.649994
08-10-24 10:47,  129.610001
08-10-24 10:48,  129.589996
08-10-24 10:49,  129.580002
08-10-24 10:50,  129.589996
08-10-24 10:51,  129.610001
08-10-24 10:52,  129.639999
08-10-24 10:53,  129.669998
08-10-24 10:54,  129.729996
08-10-24 10:55,  129.770004
08-10-24 10:56,  129.820007
08-10-24 10:57,  129.889999
08-10-24 10:58,  129.919998
08-10-24 10:59,  129.970001
08-10-24 11:00,  130
08-10-24 11:01,  130.020004
08-10-24 11:02,  130.050003
08-10-24 11:03,  130.070007
08-10-24 11:04,  130.080002
08-10-24 11:05,  130.100006
08-10-24 11:06,  130.100006
08-10-24 11:07,  130.100006
08-10-24 11:08,  130.119995
08-10-24 11:09,  130.119995
08-10-24 11:10,  130.110001
08-10-24 11:11,  130.100006
08-10-24 11:12,  130.110001
08-10-24 11:13,  130.110001
08-10-24 11:14,  130.100006
08-10-24 11:15,  130.100006
08-10-24 11:16,  130.070007
08-10-24 11:17,  130.050003
08-10-24 11:18,  130.039993
08-10-24 11:19,  130.029999
08-10-24 11:20,  130.009995
08-10-24 11:21,  129.990005
08-10-24 11:22,  129.990005
08-10-24 11:23,  129.990005
08-10-24 11:24,  129.990005
08-10-24 11:25,  129.990005
08-10-24 11:26,  130
08-10-24 11:27,  129.990005
08-10-24 11:28,  130.009995
08-10-24 11:29,  130
08-10-24 11:30,  130.009995
08-10-24 11:31,  129.990005
08-10-24 11:32,  129.990005
08-10-24 11:33,  130
08-10-24 11:34,  130.020004
08-10-24 11:35,  130.029999
08-10-24 11:36,  130.029999
08-10-24 11:37,  130.050003
08-10-24 11:38,  130.050003
08-10-24 11:39,  130.039993
08-10-24 11:40,  130.039993
08-10-24 11:41,  130.029999
08-10-24 11:42,  130.020004
08-10-24 11:43,  130.009995
08-10-24 11:44,  130.020004
08-10-24 11:45,  130.050003
08-10-24 11:46,  130.059998
08-10-24 11:47,  130.050003
08-10-24 11:48,  130.050003
08-10-24 11:49,  130.039993
08-10-24 11:50,  130.020004
08-10-24 11:51,  130
08-10-24 11:52,  130
08-10-24 11:53,  129.990005
08-10-24 11:54,  129.990005
08-10-24 11:55,  130.009995
08-10-24 11:56,  130.009995
08-10-24 11:57,  130.020004
08-10-24 11:58,  130.029999
08-10-24 11:59,  130.039993
08-10-24 12:00,  130.039993
08-10-24 12:01,  130.039993
08-10-24 12:02,  130.029999
08-10-24 12:03,  130.020004
08-10-24 12:04,  130.009995
08-10-24 12:05,  130.020004
08-10-24 12:06,  130
08-10-24 12:07,  129.990005
08-10-24 12:08,  130.020004
08-10-24 12:09,  130.020004
08-10-24 12:10,  130.039993
08-10-24 12:11,  130.050003
08-10-24 12:12,  130.059998
08-10-24 12:13,  130.050003
08-10-24 12:14,  130.059998
08-10-24 12:15,  130.059998
08-10-24 12:16,  130.070007
08-10-24 12:17,  130.070007
08-10-24 12:18,  130.080002
08-10-24 12:19,  130.080002
08-10-24 12:20,  130.050003
08-10-24 12:21,  130.029999
08-10-24 12:22,  130.009995
08-10-24 12:23,  129.990005
08-10-24 12:24,  129.970001
08-10-24 12:25,  129.960007
08-10-24 12:26,  129.940002
08-10-24 12:27,  129.919998
08-10-24 12:28,  129.929993
08-10-24 12:29,  129.919998
08-10-24 12:30,  129.919998
08-10-24 12:31,  129.919998
08-10-24 12:32,  129.929993
08-10-24 12:33,  129.960007
08-10-24 12:34,  129.990005
08-10-24 12:35,  129.869995
08-10-24 12:36,  129.490005
08-10-24 12:37,  128.910004
08-10-24 12:38,  128.179993
08-10-24 12:39,  127.349998
08-10-24 12:40,  126.440002
08-10-24 12:41,  125.480003
08-10-24 12:42,  124.459999
08-10-24 12:43,  123.449997
08-10-24 12:44,  122.410004
08-10-24 12:45,  121.339996
08-10-24 12:46,  120.290001
08-10-24 12:47,  119.239998
08-10-24 12:48,  118.199997
08-10-24 12:49,  117.169998
08-10-24 12:50,  116.18
08-10-24 12:51,  115.18
08-10-24 12:52,  114.209999
08-10-24 12:53,  113.260002
08-10-24 12:54,  112.309998
08-10-24 12:55,  109.550003
08-10-24 12:56,  100.940002
08-10-24 12:57,  98.470001
08-10-24 12:58,  98.099998
08-10-24 12:59,  97.879997
08-10-24 13:00,  97.5
08-10-24 13:01,  96.919998
08-10-24 13:02,  96.870003
08-10-24 13:03,  96.68
08-10-24 13:04,  96.510002
08-10-24 13:05,  96.360001
08-10-24 13:06,  96.18
08-10-24 13:07,  95.980003
08-10-24 13:08,  95.720001
08-10-24 13:09,  95.43
08-10-24 13:10,  95.110001
08-10-24 13:11,  94.760002
08-10-24 13:12,  94.379997
08-10-24 13:13,  93.980003
08-10-24 13:14,  93.57
08-10-24 13:15,  93.169998
08-10-24 13:16,  92.730003
08-10-24 13:17,  92.290001
08-10-24 13:18,  91.830002
08-10-24 13:19,  91.370003
08-10-24 13:20,  90.910004
08-10-24 13:21,  90.440002
08-10-24 13:22,  89.970001
